x,y
mask much better typic cloth mask adjust nose piec comfort snug fit,1
breath much better comfort thicker fulli cover face purchas,1
like product job protect covid,1
fantast fit glad get use doubl mask cloth mask top,1
mask total comfort howev littl metal piec bridg nose bent comfort less glass fog fit read kn mask offer protect cloth mask nd purchas updat rd purchas also enjoy give pack small thank gift alway well receiv,1
hot breatheleav red nose,0
smell cleanser use cup face perfectli tight small head also cut eye cut piec rub eye buy work know everi face size elast bit longer,1
new favorit mask comfort design make easi breath seal nose mouth without leav red mark,1
pleas mask entir famili switch,1
love mask sometim lil fuzz insid make itchi time buy nd pack,1
better mask worn,1
seem like good qualiti mask fit well easi talk satisfi good valu,1
mask fit perfectli comfort wear,1
comfort,1
go wrong,1
thought would american made chines made also stamp intosh number ad refer,0
paquet llego tiempo buena calidad,1
mask comfort nice ear loop secur enough space mouth peak mask allow one speak without diffiuclti speedi deliveri vendor,1
comfort move talk,1
love mask comfort thick make us feel safe great purchas,1
price,0
like good fit,1
love qualiti mask,1
expect,1
great fit breathabl,1
ear band short uncomfort person wear hear aid pain wear mask mask good,0
prevent covid,1
realli love mask comfort,1
excel mask comfort worn sinc pandem start well worth money,1
brand tighter previou kn bought purchas wear mask day gave headach ear ach,0
fit perfectli smaller face constantli twist ear loop tighter fit,1
well satisfi complaint,1
expect comfort,1
pretti good provid safeti mask,1
usa one morn comfort plu glass get fog like extra room nose one nose,1
comfort way fit face stretch mayb child adult,0
feel good adher face give room breath,1
confort good price,1
smaller would like fine women smaller face order use,0
good comfort stretch fit,1
product good need work,1
mask provid nice snug fit,1
fit excel,1
great protect,1
good qualiti feel good,1
good buy,1
love mask,1
bought hope get better protect breath hurt face ear hate wear product,0
comfort,1
great,1
fabric,1
mask perfect thick protect public,1
like way mask work,1
final mask fit design fit snug face fit properli nose piec glass fog either,1
mask fit better other tri gap face mask,1
mask fit snugli secur leav gap work well fabric mask fit whole famili well definit repurchas run,1
mask easi put comfort face breathabl materi good qualiti pink color fun attract color chang one regularli receiv compliment would highli recommend kn mask also purchas mask black,1
fit perfectli smell odd odor wear buy,1
look,1
overal fit,1
mask arriv time fit great tight around ear,1
great product like,1
good everyday wear stay safe,1
item arriv expect,1
normal wear,1
realli pleas purchas big small face fit perfectli,1
ear elast short mask thin feel like piec paper face,0
product say right packag medic use,0
great protect never mask touch mouth,1
comfort allow breath easili similar kn mask own,1
well made comfort mask problem breath,1
excel product,1
fit thick good manufactur chengd technolog list u fda import brand appendix mean set mask necessarili submit test fda pass test note fda test list approv list suggest wear anoth melt blown non woven mask type anoth type one maxim protect note chines kn spec u n per bulletin everi n kn necessarili cdc fda spec price vs qualiti fit good hope help,1
store easili breathabl feel secur face,1
item describ arriv time great transact,1
great,1
good qualiti,1
mask great fit gap side around nose piec cone shape make breath easi mask good valu mask howev one complaint mask aw smell smell dissip hour smell realli bad air rest day use deal breaker order,1
comfort fit nice,1
feel small averag size woman cannot get seal top eyeglass fog surgic mask,0
snug face gap stretch comfort littl warm thick snug fit seem protect,1
deliveri fast glad rather doubl mask comfort enough wear day,1
bought learn know authent say know tell kn authent lot fake big face smallish woman slip around adjust lot good husband like fit use satisfi,1
fit far breathabl surgic mask cone configur help lot comfort kid like athlet practic wish nose wire fit littl tighter find adjust often,1
mask go trustworthi mask seriou protect,1
comfort great yet effect,1
perfect day wear,1
like mask comfort seem like filter air,1
bought twice consist fit,1
need air wear residu manufactur smell fit rounder flatter smaller nose shape face well husband angular larger nose shape face,1
love mask debat kn mask pick best sell mask amazon time black show dirt pretti comfi regret,1
mask thick great protect string small uncomfort,0
wear mask day comfort,1
wish fit prevent glass steam mask fit well otherwis stay clear mouth,1
good firm fit stress ear,1
mask fit famili face comfort stretch provid coverag regardless face size,1
begin touch valu local drugstor bought two pack chang mask everi day afford cost comfort blue surgic mask friend wear glass say caus glass fog less,1
fell apart,0
great fit,1
admit skeptic real kn mask trust review disappoint well made fit perfectli opinion make unnecessari use second mask done ad protect heavier five layer heavi uncomfort highli recommend,1
great deal,1
love comfort,1
lucki enough work home need mask run errand mask fit bill fit face secur littl leakag snug fit nose also cut dramat complet elimin fog glass breath fine ear loop bother mask find comfort import part kept covid free bought anoth pack like much need errand highli recommend,1
mask fit well unfortun elast strap short bend ear forward small face find mask uncomfort irrit ear might ok children rather adult,0
like fit,0
keep shape fold lighter expect compar n like ear loop strap around head,1
cute fit well actual feel like may keep germ howev wanna look,1
hard breath due composit buy even though like look fit,0
satisfi,1
like way fit,1
order black got white good mask keep shape stay mouth speak clearer seal tightli around nose serv purpos barrier droplet,1
worn mask multipl time comfort good seal face slide talk multipl wear insid seem get littl fuzzi tickl nose lip humid guess make line pill littl minor point probabl time grab new one anyway,1
realli love mask fit well offer protect regular mask good price great servic excel product,1
feel protect mask good secur fit cave talk price reason,1
roomi,1
excel product soft comfort easi speak,1
good high qualiti mask,1
purchas n foldabl mask initi seem bit odor taken packag odor goe away quickli peopl wear eyeglass experi glass fog bad share purchas friend seem like would recommend purchas use,1
